image_id,cc,sim,kld
COCO_val2014_000000160195,0.8156095743179321,0.6895004510879517,0.37576398253440857
COCO_val2014_000000210846,0.8582792282104492,0.7846508026123047,0.1315358579158783
COCO_val2014_000000283203,0.889792799949646,0.7625319361686707,0.1915399432182312
COCO_val2014_000000223757,0.8975954055786133,0.7317569255828857,0.3246645927429199
COCO_val2014_000000341603,0.8666646480560303,0.7532056570053101,0.1861305832862854
COCO_val2014_000000159458,0.9003019332885742,0.661296010017395,0.38938552141189575
COCO_val2014_000000043944,0.8742356300354004,0.8253501653671265,0.10956944525241852
COCO_val2014_000000122354,0.7668507099151611,0.5941387414932251,0.558687150478363
COCO_val2014_000000152609,0.9544167518615723,0.8121858239173889,0.12966027855873108
COCO_val2014_000000260105,0.9300685524940491,0.8294490575790405,0.10434465110301971
COCO_val2014_000000171310,0.7667486071586609,0.6910539865493774,0.33688297867774963
COCO_val2014_000000413955,0.8856604099273682,0.7707802653312683,0.20701301097869873
COCO_val2014_000000278401,0.7548869848251343,0.6969444751739502,0.27655357122421265
COCO_val2014_000000174690,0.9495959281921387,0.8489989042282104,0.07096565514802933
COCO_val2014_000000315195,0.8209834098815918,0.7164939641952515,0.2641701102256775
COCO_val2014_000000238410,0.9141460061073303,0.826915979385376,0.09334444999694824
COCO_val2014_000000383414,0.8384225368499756,0.5775026082992554,0.5233451128005981
COCO_val2014_000000132375,0.8552355170249939,0.7742806673049927,0.17836502194404602
COCO_val2014_000000078823,0.8654899001121521,0.6961920261383057,0.3402904272079468
COCO_val2014_000000027642,0.9137980341911316,0.8372557759284973,0.09431968629360199
COCO_val2014_000000429174,0.6769483089447021,0.7141405344009399,0.2637706995010376
COCO_val2014_000000048684,0.9194108247756958,0.8023601770401001,0.18080835044384003
COCO_val2014_000000289393,0.8676459193229675,0.797580897808075,0.1619270294904709
COCO_val2014_000000478380,0.8077515959739685,0.7717645168304443,0.1808701753616333
COCO_val2014_000000076416,0.9392251372337341,0.8524094820022583,0.06722065061330795
COCO_val2014_000000323067,0.9142147898674011,0.7831034660339355,0.18023647367954254
COCO_val2014_000000334007,0.8514130115509033,0.7494015097618103,0.2267450988292694
COCO_val2014_000000081079,0.9490206241607666,0.820369303226471,0.12271693348884583
COCO_val2014_000000528084,0.9075114130973816,0.8371109962463379,0.09753228724002838
COCO_val2014_000000360073,0.9392885565757751,0.81520676612854,0.13809236884117126
COCO_val2014_000000121989,0.7888372540473938,0.7324135899543762,0.21920529007911682
COCO_val2014_000000444199,0.733945369720459,0.5115493535995483,0.6914321184158325
COCO_val2014_000000377730,0.8963385224342346,0.7415767908096313,0.23061831295490265
COCO_val2014_000000078060,0.9097393155097961,0.7334511280059814,0.27216774225234985
COCO_val2014_000000188040,0.8137261271476746,0.6252893805503845,0.44085511565208435
COCO_val2014_000000422240,0.7747524380683899,0.7426655888557434,0.2608468532562256
COCO_val2014_000000487282,0.9475446343421936,0.7884572744369507,0.1911940574645996
COCO_val2014_000000477112,0.947484016418457,0.8063558340072632,0.15529662370681763
COCO_val2014_000000055466,0.9474484324455261,0.802160382270813,0.19455486536026
COCO_val2014_000000495377,0.9187505841255188,0.8336337804794312,0.09589962661266327
COCO_val2014_000000382307,0.8986644148826599,0.7133734226226807,0.2727258503437042
COCO_val2014_000000190291,0.8168246150016785,0.7154682874679565,0.3276866674423218
COCO_val2014_000000453317,0.9148921370506287,0.8123356103897095,0.17747452855110168
COCO_val2014_000000507080,0.918406069278717,0.6687633991241455,0.39280807971954346
COCO_val2014_000000177262,0.7498800754547119,0.720471203327179,0.22802338004112244
COCO_val2014_000000485951,0.9259647130966187,0.8470295667648315,0.10153273493051529
COCO_val2014_000000233140,0.821641206741333,0.7287094593048096,0.2531570494174957
COCO_val2014_000000430052,0.9395232796669006,0.8156516551971436,0.10436655580997467
COCO_val2014_000000039852,0.8537114262580872,0.8079733848571777,0.12740689516067505
COCO_val2014_000000558449,0.8453381061553955,0.781569242477417,0.1708638221025467
COCO_val2014_000000461681,0.8220121264457703,0.7698183655738831,0.22415988147258759
COCO_val2014_000000044621,0.8999494314193726,0.7641091346740723,0.18286755681037903
COCO_val2014_000000461620,0.8535825610160828,0.7588348984718323,0.19555950164794922
COCO_val2014_000000017313,0.93428635597229,0.7969988584518433,0.16148999333381653
COCO_val2014_000000514083,0.92648845911026,0.7710411548614502,0.1956688016653061
COCO_val2014_000000113672,0.8877197504043579,0.8041187524795532,0.11818774789571762
COCO_val2014_000000020671,0.8852195143699646,0.7221981883049011,0.262433260679245
COCO_val2014_000000367074,0.9328691363334656,0.8372988700866699,0.0788293406367302
COCO_val2014_000000000133,0.7723323702812195,0.7630645036697388,0.1817428171634674
COCO_val2014_000000340511,0.907191812992096,0.8348938822746277,0.08804604411125183
COCO_val2014_000000337498,0.9161911606788635,0.8375260233879089,0.10123446583747864
COCO_val2014_000000555905,0.8747937679290771,0.7896285057067871,0.16618841886520386
COCO_val2014_000000447602,0.8998794555664062,0.7619853019714355,0.19511070847511292
COCO_val2014_000000311385,0.9121072292327881,0.8551443219184875,0.06225908547639847
COCO_val2014_000000394199,0.9384278059005737,0.8196880221366882,0.12379098683595657
COCO_val2014_000000139856,0.9151156544685364,0.7697932720184326,0.20924437046051025
COCO_val2014_000000448181,0.9136386513710022,0.7761633396148682,0.20400238037109375
COCO_val2014_000000350262,0.8421033024787903,0.7246804237365723,0.30853185057640076
COCO_val2014_000000517081,0.8454312086105347,0.7845747470855713,0.17284750938415527
COCO_val2014_000000232185,0.9171165227890015,0.7257793545722961,0.3318747282028198
COCO_val2014_000000102978,0.8741074800491333,0.8618755340576172,0.06504000723361969
COCO_val2014_000000067412,0.8625268340110779,0.7865403890609741,0.1507740318775177
COCO_val2014_000000366884,0.8184350728988647,0.7477499842643738,0.23430432379245758
COCO_val2014_000000575367,0.8514013886451721,0.7483130693435669,0.2118116021156311
COCO_val2014_000000001369,0.959097146987915,0.8312696814537048,0.10729888081550598
COCO_val2014_000000171241,0.9237657785415649,0.769449770450592,0.2322961986064911
COCO_val2014_000000015725,0.6135873198509216,0.5388122797012329,0.7361572980880737
COCO_val2014_000000033904,0.9172067046165466,0.7850283980369568,0.156734436750412
COCO_val2014_000000174888,0.8109949827194214,0.7162371277809143,0.30650269985198975
